"nombrePropio","nombreComun","latitud","id","lugarDePlantacion","nombreCientifico","estado","longitud","riegos","id_monitores","altura_monitores","fotografia_monitores","timestamp_monitores","sanidad_monitores"
"wm1134","Soto",-17.42118349292059,"rWIWtxzYpM2pc9yzrknA","Corredor biológico urbano","Schinopsis haenkeana Engl.","vivo",-66.01878829300404,"[]","W7qwPGqPcyRhCvCHAlfJ",0.25,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230512_161206_3583246958564938392.jpg?alt=media&token=957a428e-30ef-4968-a0cb-dd03b2d4ce44","2023-05-12 16:13:05","Sano, vigoroso"
"wm1136","Jacarandá",-17.421211963743428,"KALcDwnK4X792BejujV0","Corredor biológico urbano","Jacarandá mimosifolia D. Don","vivo",-66.01872090250254,"[]","tqhe47qxncpY4BnOY41b",0.52,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230512_161337_5616578009928820099.jpg?alt=media&token=1ad40054-728e-4612-bd86-29f9a985ffad","2023-05-12 16:14:19","seco"
"wm1135","Jacarandá",-17.421190210755597,"JSjMdms4QkDyzRqtOClJ","Acera","Jacarandá mimosifolia D. Don","vivo",-66.01876549422741,"[]","v4sfCaZzxOMelFX699ON",0.44,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230512_161328_6629569756600954169.jpg?alt=media&token=beb1d649-210e-45f2-b03f-804f5ded0ab4","2023-05-12 16:14:23","Sano, vigoroso"
"wm1137","Lloque",-17.421220281061622,"PRw2SZxBjEtso12U5MX1","Corredor biológico urbano","Kageneckia lanceolata Ruiz & Pav.","vivo",-66.01870648562908,"[]","idKND6BmrWHkFAlvd2SN",0.42,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230512_161545_3149012111710205674.jpg?alt=media&token=49786bf1-8245-4715-aba6-1439cb034629","2023-05-12 16:16:58","Sano, vigoroso"
"wm1161","Limon",-17.420353358550017,"sulJPRc6hxv4wEpCtS6v","Corredor biológico urbano","Citrus x limon","vivo",-66.0209695994854,"[]","zLgaNn92sTJO2BEsTmXh",0.51,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_100206_3075372649487853435.jpg?alt=media&token=eeae71d0-7d33-4a9b-adc0-c20694339a99","2023-05-14 10:04:17","Sano, vigoroso"
"wm1141","Tara",-17.420300255413682,"sXz6QIvUsbowJ1KMzwVg","Corredor biológico urbano","Tara spinosa (Feuillée ex Molina) Britton & Rose","vivo",-66.02090254426003,"[]","SrRlhB7lgzSFRkaIvUif",0.36,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_100306_3090773100732728891.jpg?alt=media&token=9a01e231-234e-44fa-a31e-d3a7a5a1c1f0","2023-05-14 10:04:31","Sano, vigoroso"
"wm1142","Soto",-17.420308252874957,"LJyEeRb63d35FqtUFS0Z","Corredor biológico urbano","Schinopsis haenkeana Engl.","vivo",-66.02095652371645,"[]","DSDwrjUfU1lwFUSk2A8M",0.25,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_100504_4050922710782987640.jpg?alt=media&token=1157c57e-7e41-41f9-b3bd-4c6906c0b020","2023-05-14 10:06:03","Sano, vigoroso"
"wm1143","Tara",-17.420297696226005,"1u5GTXVnfByhtg53A9Cr","Corredor biológico urbano","Tara spinosa (Feuillée ex Molina) Britton & Rose","vivo",-66.02098602801561,"[]","13SlLWJkVkJ3uBgQt3lm",0.67,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_100621_2626861891985573469.jpg?alt=media&token=b1fdf7bc-1ceb-4ffd-acd4-b7e98bf69450","2023-05-14 10:07:23","Sano, vigoroso"
"wm1162","Algarrobo",-17.42033832332623,"L7E8B2ltEsCsOQLz6Kia","Corredor biológico urbano","Prosopis alba Griseb.","vivo",-66.0210071504116,"[]","s1NE3oZiFctfMO28D4iN",0.68,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_100529_4195289167920145617.jpg?alt=media&token=36c37c98-5893-4a12-8cbd-b79cfc785a35","2023-05-14 10:08:48","Sano, vigoroso"
"wm1144","Molle",-17.420283620693095,"5bmcVSYArJRL6Tx1cMGH","Corredor biológico urbano","Schinus molle","vivo",-66.02100379765034,"[]","lIuHXkxoimB5uLE83mg8",0.35,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_100817_5695361831282883668.jpg?alt=media&token=efb087c5-efe4-4e08-8911-e52a1a169d53","2023-05-14 10:09:24","Sano, vigoroso"
"wm1145","Algarrobo",-17.420271144651664,"VgS9JppMVLR1QE4QoXMw","Corredor biológico urbano","Prosopis alba Griseb.","vivo",-66.02101553231478,"[]","zwBqMI1O40JvChfaTQgz",0.63,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_101010_5410445315013909403.jpg?alt=media&token=ba406283-f82c-4ec1-a155-b8c1f00f9825","2023-05-14 10:10:34","Sano, vigoroso"
"wm1163","Tara",-17.42030729317963,"nXjb0kXaOzVsIYET0C1e","Corredor biológico urbano","Tara spinosa (Feuillée ex Molina) Britton & Rose","vivo",-66.02104168385267,"[]","JUnaWFkEHWAq0AnCfpGB",0.6,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_100940_3517709526855169486.jpg?alt=media&token=adc3c867-ee71-4360-8be0-c504c73468fc","2023-05-14 10:12:04","Sano, vigoroso"
"wm1146","Tara",-17.420258028812327,"s0AUMhgjJehUhoECEjgw","Corredor biológico urbano","Tara spinosa (Feuillée ex Molina) Britton & Rose","vivo",-66.021031960845,"[]","3QztI3afjksNyZv2RjAv",0.71,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_101106_7073520032813958514.jpg?alt=media&token=97a7d3f5-eaed-4f6c-94ef-c2e5a19c2e66","2023-05-14 10:12:12","Sano, vigoroso"
"wm1163","Lloque",-17.420269545159112,"qOHYdnHFPfNGJS7i285R","Corredor biológico urbano","Kageneckia lanceolata Ruiz & Pav.","vivo",-66.02107789367437,"[]","4CqWiRVMuuQMmD6OMVQU",0.46,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_101417_7895287063689507901.jpg?alt=media&token=d2002c9a-47d4-4d0a-b33d-bf8efb3f21e4","2023-05-14 10:14:30","Sano, vigoroso"
"wm1147","Molle",-17.420243633377815,"ei4z90CwdxRz602zWsS2","Corredor biológico urbano","Schinus molle","vivo",-66.02105174213648,"[]","guxEcDC0BNujvOuaRspj",0.25,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_101835_7135851121973830509.jpg?alt=media&token=d5590085-acce-4f7b-a1c1-968eab06fccf","2023-05-14 10:19:21","Sano, vigoroso"
"wm1165","Lloque",-17.420219321085835,"1WuzyEnOqOmFDdBXFSPl","Corredor biológico urbano","Kageneckia lanceolata Ruiz & Pav.","vivo",-66.02111913263798,"[]","kRsmmkb9JFxAO7jsHqpT",0.5,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_101844_3521596915523401977.jpg?alt=media&token=117f3f2c-13ae-4a09-935c-9d0f44752650","2023-05-14 10:20:30","Sano, vigoroso"
"wm1148","Tara",-17.42022379966618,"FPgZgRCFUBebduy9JOxW","Corredor biológico urbano","Tara spinosa (Feuillée ex Molina) Britton & Rose","vivo",-66.02107219398022,"[]","GlOms7LzDX7A1ZEWZrib",0.44,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_102019_1200932255962650541.jpg?alt=media&token=4b14cb03-caeb-47ee-bf95-a266494fa3ec","2023-05-14 10:21:19","Sano, vigoroso"
"wm1149","Tipa",-17.420201406763358,"13c7gsWRdBeWRrLGvzzm","Corredor biológico urbano","Tipuana tipu (Benth.) Kuntze.","vivo",-66.02110471576452,"[]","zmwUDkQNFoG12Vzw3OGx",0.81,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_102143_5084052082410356255.jpg?alt=media&token=1a06c7d1-c7ee-4e20-b420-061b5160c6c4","2023-05-14 10:22:24","Sano, vigoroso"
"wm1150","Jacarandá",-17.420133268342166,"P7UDa2NukJZNvk3ULd6i","Corredor biológico urbano","Jacarandá mimosifolia D. Don","vivo",-66.02114763110876,"[]","j98lrpBu2rSx1bCNtfuU",0.37,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_102218_3118160069707542082.jpg?alt=media&token=6333bfb8-64f5-4720-b138-b8d404e93600","2023-05-14 10:23:16","Sano, vigoroso"
"1151","Soto",-17.42006321050232,"dhPSpX0aqD5KlB5ectJR","Corredor biológico urbano","Schinopsis haenkeana Engl.","vivo",-66.02116204798222,"[]","jFWAZmRxJ9DE3aQj0kGr",0.34,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_102406_2570871390609475448.jpg?alt=media&token=18ad2fa4-35cc-4588-9651-20a74288e4d7","2023-05-14 10:24:38","Sano, vigoroso"
"wm1152","Lloque",-17.420025142532406,"jNjDPKdMwlGUVRWr9Kmb","Corredor biológico urbano","Kageneckia lanceolata Ruiz & Pav.","vivo",-66.02118987590075,"[]","AqnlCKBtKBFNXOKHR7iv",0.52,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_102455_4675362605982487072.jpg?alt=media&token=fb1e1c81-7407-4846-92ef-344035833c06","2023-05-14 10:25:48","Sano, vigoroso"
"wm1153","Chacatea",-17.419956364247327,"9gjfqcbqwN0DSV0OT8YY","Corredor biológico urbano","Dodonaea viscosa Jacq.","vivo",-66.02114696055651,"[]","H0M3CQdtmxL31uzVAvqG",0.59,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_102509_254716594087214485.jpg?alt=media&token=c7f48ce9-4990-4cdf-b262-a4918bfc8c65","2023-05-14 10:26:00","Sano, vigoroso"
"wm1154","Chacatea",-17.419995711827543,"tiB9s0e1r1BtUy0wjbue","Corredor biológico urbano","Dodonaea viscosa Jacq.","vivo",-66.02119389921427,"[]","EkTUo2riBbK25Lgawt3P",0.7,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_102814_6788487052045504320.jpg?alt=media&token=9c342193-30aa-4d08-9e5f-fb3cbe8f8e16","2023-05-14 10:29:53","Sano, vigoroso"
"wm1153","Jacarandá",-17.419859114907005,"66LZD9so4NqFTXKMey6k","Corredor biológico urbano","Jacarandá mimosifolia D. Don","vivo",-66.0212069749832,"[]","yEpCui7MiHg9DcrLnENT",0.45,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_103052_405901133667192838.jpg?alt=media&token=f50ea832-34a7-4b6f-bd33-0644b6a352ac","2023-05-14 10:31:40","Sano, vigoroso"
"wm1157","Tara",-17.419813049411935,"dj2P2sdN2lyQJMIDHKxD","Corredor biológico urbano","Tara spinosa (Feuillée ex Molina) Britton & Rose","vivo",-66.02126196026802,"[]","lPY5tTDxPZw1O5sJOQ9V",0.63,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_103314_2970546111677689160.jpg?alt=media&token=f0bb85fe-fa16-422a-930c-e6ed9e595e8a","2023-05-14 10:33:56","Sano, vigoroso"
"wm1156","Algarrobo",-17.4198325632689,"TEj2E5n1F5RTcW11pjti","Corredor biológico urbano","Prosopis alba Griseb.","vivo",-66.02122910320759,"[]","U91Hgx4OhPmxRfyYfvPw",0.57,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_103323_3185495253048058382.jpg?alt=media&token=4ca923e8-7c17-4ea6-ae6e-dcd25d371326","2023-05-14 10:34:27","Sano, vigoroso"
"wm1158","Chacatea",-17.419756747124406,"OpzdeZM7uTAAd3RunSKG","Corredor biológico urbano","Dodonaea viscosa Jacq.","vivo",-66.02130655199288,"[]","rIjO9rVf1Iyv1ZOUGkmZ",0.83,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_103417_6771885793935725873.jpg?alt=media&token=2b927b8c-1cfe-40d9-8529-107cc037ebca","2023-05-14 10:35:05","Sano, vigoroso"
"1159","Chacatea",-17.41971260100044,"L7BmjAUuXacrOxrpufmo","Corredor biológico urbano","Dodonaea viscosa Jacq.","vivo",-66.02133605629206,"[]","pfZVyACI8lGjyK6zGWXe",0.67,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_103555_6846162968832157138.jpg?alt=media&token=345a1efd-ff6d-40ce-b2ce-64a479809ed7","2023-05-14 10:36:35","Sano, vigoroso"
"wm1166","Tara",-17.419627827616548,"fz9HqDtK63LEb1xCRSuK","Corredor biológico urbano","Tara spinosa (Feuillée ex Molina) Britton & Rose","vivo",-66.02134108543396,"[]","fe4z7oS2WuYvCCxpeRk0",0.28,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_103716_6241132015712722140.jpg?alt=media&token=30dbceb7-7d99-419f-b4e9-9849e6343364","2023-05-14 10:38:58","aplastado por escombro"
"wm1160","Molle",-17.41965309968605,"UqQTFgaQa8u34lTFxr8B","Corredor biológico urbano","Schinus molle","vivo",-66.02134946733713,"[]","Mrkk5uvgw4lZtloe4HMa",26,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_103910_6645047568978119955.jpg?alt=media&token=e51cb49e-6849-4b25-8e40-75209fa63c2c","2023-05-14 10:39:38","Sano, vigoroso"
"wm1167","Chacatea",-17.419140299920258,"C9BOlGjq3uGztSZoQ3Za","Corredor biológico urbano","Dodonaea viscosa Jacq.","vivo",-66.02194894105196,"[]","ADRt7a6DPa4qaOm5TVs4",0.58,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_105018_8128429239339666191.jpg?alt=media&token=2e00bf2c-6e7e-4319-b10c-6c3b4cacb838","2023-05-14 10:51:10","Sano, vigoroso"
"wm1181","Tara",-17.41919244369272,"GfGYUiIWuKgcShJeTiiM","Corredor biológico urbano","Tara spinosa (Feuillée ex Molina) Britton & Rose","vivo",-66.02197643369436,"[]","SEHIOP9CizHkNFXQOuij",0.67,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_105008_5347648095324277602.jpg?alt=media&token=fbd64fcc-d299-4a7a-8dd1-66564e76cf5f","2023-05-14 10:51:49","Sano, vigoroso"
"wm1182","Chacatea",-17.419161733251844,"oivk5nuduThKhNTc4OTg","Corredor biológico urbano","Dodonaea viscosa Jacq.","vivo",-66.02202370762825,"[]","UjtvWXt2Dll52XKN12BB",0.67,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_105253_8450498243262231677.jpg?alt=media&token=83f0af0d-58f8-4b48-88f2-1f8e0bd4aa07","2023-05-14 10:53:39","Sano, vigoroso"
"1169","Jacarandá",-17.419127823800718,"pjQpjc9qBueUqG8LD75q","Corredor biológico urbano","Jacarandá mimosifolia D. Don","vivo",-66.02200359106064,"[]","cufpuEa8cA8jAL2YNMOb",0.28,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_105253_9006601942597093825.jpg?alt=media&token=8bbd69cd-c5db-4029-aad7-326d8783f8d7","2023-05-14 10:53:46","seco falta de agua"
"wm1183","Soto",-17.419140939721235,"DM8gDtzzZWQdchepBf0L","Corredor biológico urbano","Schinopsis haenkeana Engl.","vivo",-66.02206528186798,"[]","GmSyKSVK83EId3LWVImW",0.37,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_105405_5671509264785090472.jpg?alt=media&token=adefa0a1-85e2-46bb-ad09-ffabff420b77","2023-05-14 10:54:36","Sano, vigoroso"
"wm1170","Chacatea",-17.419097753150112,"FPn0SVhijqipcGpXGVQx","Corredor biológico urbano","Dodonaea viscosa Jacq.","vivo",-66.0220518708229,"[]","UlN6eUBYwu44tKC9ENTx",0.6,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_105523_8834621666935259103.jpg?alt=media&token=ce7278e8-842b-4a0f-88c8-f54058074e29","2023-05-14 10:55:55","Sano, vigoroso"
"wm1184","Lloque",-17.419137420815826,"q9dTOmHfNIbwslAx2dNs","Corredor biológico urbano","Kageneckia lanceolata Ruiz & Pav.","vivo",-66.02208472788334,"[]","shk3UHbVc2QlsglykPVT",0.52,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_105505_4666552068785266897.jpg?alt=media&token=e6dab2d6-566b-43f5-a6d8-5ff21713d988","2023-05-14 10:55:57","Sano, vigoroso"
"wm1168","Soto",-17.419090395436964,"JVwz80aeRaMXrziEEwse","Corredor biológico urbano","Schinopsis haenkeana Engl.","vivo",-66.02208372205496,"[]","zmylJHxuHn9cXjw7mMGH",0.21,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_105653_5184147475246470648.jpg?alt=media&token=2144e5ac-88d2-42c6-8203-3c445f80ef32","2023-05-14 10:57:49","Sano, vigoroso"
"wm1185","Tara",-17.419134861611838,"Q31L24HwPMEPpKGwRLBu","Corredor biológico urbano","Tara spinosa (Feuillée ex Molina) Britton & Rose","vivo",-66.02212261408567,"[]","w28TTSZf74dTHqC6CDA9",0.39,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_105738_3959530813895708798.jpg?alt=media&token=70497740-35c6-4f6c-9ae0-31bf313ed8e7","2023-05-14 10:57:52","Sano, vigoroso"
"wm1186","Jacarandá",-17.419142539223675,"DFriJFaobC2jm6SUxy0J","Corredor biológico urbano","Jacarandá mimosifolia D. Don","vivo",-66.02219704538584,"[]","57swMuWHtC2LmbYWhBes",0.28,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_105902_8898481735058676207.jpg?alt=media&token=0e3af0cb-0578-4fc7-b368-53b12befaab4","2023-05-14 10:59:52","exceso de agua "
"wm1171","Chacatea",-17.419053606866836,"fWxzaFcxTNjhFUzYXmTN","Corredor biológico urbano","Dodonaea viscosa Jacq.","vivo",-66.02216452360153,"[]","nYCysPGXiyS0rwGpIA4a",0.43,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_105925_624840657785891041.jpg?alt=media&token=f8934036-09c3-4157-b8c5-b630bf3eb4bc","2023-05-14 11:00:28","Sano, vigoroso"
"wm1187","Tara",-17.41913966011928,"3RCMUIFNFhem7bdJaeaJ","Corredor biológico urbano","Tara spinosa (Feuillée ex Molina) Britton & Rose","vivo",-66.02224465459585,"[]","MZAkTM9ZXyjTHUlM1QBE",0.68,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_110012_9033548220789664137.jpg?alt=media&token=8e50ecb1-2d62-46f1-a6db-35ffad4278c8","2023-05-14 11:00:51","Sano, vigoroso"
"wm1173","Molle",-17.4190843173259,"P05MAd8vOCCoEN5dddUN","Corredor biológico urbano","Schinus molle","vivo",-66.02226980030537,"[]","tlHztvLuyMlWvQ8tJuhB",0.58,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_110254_6142602585288792665.jpg?alt=media&token=cd39b5cc-72bd-48e4-a17f-c30818ed5dff","2023-05-14 11:03:48","Sano, vigoroso"
"wm1189","Tara",-17.419120785989314,"5qrVqgio7sewQ3WA4Uuj","Corredor biológico urbano","Tara spinosa (Feuillée ex Molina) Britton & Rose","vivo",-66.02231774479151,"[]","mQ8JUBcnynVDQeQLCpNw",0.5,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_110154_4172508772476842863.jpg?alt=media&token=662f4518-e29f-4928-a692-aecfb7181a0c","2023-05-14 11:04:14","falta de agua"
"wm1174","Jacarandá",-17.419069921798847,"9EppSsgVlS2WKRNZQOor","Corredor biológico urbano","Jacarandá mimosifolia D. Don","vivo",-66.02228086441755,"[]","L8lvSNTSrZI5K301OzU0",0.49,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_110444_5933054774622782575.jpg?alt=media&token=bf95a624-9d31-4d73-98ab-d80e84630b82","2023-05-14 11:05:27","Sano, vigoroso"
"wm1190","Jacarandá",-17.419089435735238,"1K5XZgtXH506dlXEtBYE","Corredor biológico urbano","Jacarandá mimosifolia D. Don","vivo",-66.0223489254713,"[]","Xjad5esAERuAt13V02OD",0.27,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_110452_6465700213582594406.jpg?alt=media&token=bd896a8c-e60a-452b-954b-de0c5c0c54c3","2023-05-14 11:05:33","Sano, vigoroso"
"wm1188","Jacarandá",-17.419123665094013,"MX3YhiDcKn9BAvbqKJmr","Corredor biológico urbano","Jacarandá mimosifolia D. Don","vivo",-66.02228756994009,"[]","lHAi8ZNls4Cd8a6yxelD",0.25,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_110738_4216310240612547399.jpg?alt=media&token=367a2a0a-8d56-4e4e-a2fd-bc8a2ea4c4a0","2023-05-14 11:08:24","muerto"
"wm1172","Tipa",-17.41905584617132,"4SaIzg8E7yXyQ0O1UDR1","Corredor biológico urbano","Tipuana tipu (Benth.) Kuntze.","vivo",-66.0223039984703,"[]","op7dwDakwviPPRuqT80W",0.98,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_111014_2117325624382085653.jpg?alt=media&token=7d93ae75-6bd5-4cdf-8dc6-f738f5dcc919","2023-05-14 11:12:04","Sano, vigoroso"
"wm1175","Jacarandá",-17.419026735210927,"J8Nvi1oAGtNgQZmPdH0x","Corredor biológico urbano","Jacarandá mimosifolia D. Don","vivo",-66.02234221994877,"[]","Fi0lLmJSfkh3sTSe1sRV",0.52,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_111159_657822319812708310.jpg?alt=media&token=f0a79c1e-b047-45d5-829d-c7135fd71a79","2023-05-14 11:12:49","Sano, vigoroso"
"wm1176","Jacarandá",-17.418999543650326,"1mL7b7JdKxi59ntmjYuu","Corredor biológico urbano","Jacarandá mimosifolia D. Don","vivo",-66.0223874822259,"[]","DTj3ILf0EKzQzPuwExGY",0.52,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_111246_2797540246270473091.jpg?alt=media&token=44053783-49eb-4dc8-b2b0-c7adfc8899ce","2023-05-14 11:13:22","Sano, vigoroso"
"wm1166","Jacarandá",-17.41897619089504,"iZxiLkqSWKU2eCo3b2jD","Corredor biológico urbano","Jacarandá mimosifolia D. Don","vivo",-66.02241933345795,"[]","3ZnPU7sqaZMWD4zIanXL",0.27,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_111339_554554230847288251.jpg?alt=media&token=fbd8cc52-cf22-4b9e-bbe6-75078a3bfeef","2023-05-14 11:14:44","Sano, vigoroso"
"wm1191","Algarrobo",-17.418992825734737,"Og9kare8nvBff3iFkKLK","Corredor biológico urbano","Prosopis alba Griseb.","vivo",-66.0224562138319,"[]","rMUkoBWfhY1Txr0XPCcC",0.55,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_111828_2221107431064110769.jpg?alt=media&token=138effed-7514-4345-8236-4e2a75d495f8","2023-05-14 11:20:25","Sano, vigoroso"
"wm1177","Soto",-17.418950918731877,"lWxjhkYnE56Ag0RMjgpG","Corredor biológico urbano","Schinopsis haenkeana Engl.","vivo",-66.02242637425661,"[]","stbO3yNYOCKaqOLU4Ibc",0.1,"https://firebasestorage.googleapis.com/v0/b/arbu-c574d.appspot.com/o/imagenesArbolesPlantados%2FJPEG_20230514_112057_2092905533170350807.jpg?alt=media&token=556db17c-8603-46a7-b632-3a94b62c7303","2023-05-14 11:21:54","seco"
